recommendation_id,job_id,action_type,current_region,proposed_region,current_time,proposed_time,est_carbon_delta_kg,est_cost_delta_usd,confidence,rationale,status,risk_level
9e38dd94,3f43a75b,region_shift+time_shift,eu-west-1,us-west-2,2025-01-27 18:36:00,2025-01-28 14:36:00,-0.018877,-0.0158,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 18.9 gCO₂e (cost delta: $-0.0158, confidence: 95%).",verified,low
4c02ac2f,6a7d104d,time_shift,eu-west-1,eu-west-1,2025-01-27 21:17:00,2025-01-28 09:17:00,-0.007312,0.0,0.811,"Shifting time shift from eu-west-1 to eu-west-1 saves 7.3 gCO₂e (cost delta: $+0.0000, confidence: 81%).",verified,low
56ccd45d,c783a94d,time_shift,eu-west-1,eu-west-1,2025-01-27 14:01:00,2025-01-28 10:01:00,-0.000453,0.0,0.732,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
8bf83037,e36255b6,region_shift+time_shift,us-east-1,us-west-2,2025-01-27 17:40:00,2025-01-28 17:40:00,-0.006735,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 6.7 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
d75fa618,8c4c7d68,time_shift,eu-west-1,eu-west-1,2025-01-27 14:07:00,2025-01-28 10:07:00,-0.001473,0.0,0.731,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.5 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
5dd6abc8,b48bc4d8,region_shift+time_shift,eu-west-1,us-west-2,2025-01-27 17:50:00,2025-01-28 17:50:00,-0.033797,-0.0445,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 33.8 gCO₂e (cost delta: $-0.0445, confidence: 95%).",verified,low
e4f67676,c8811368,region_shift+time_shift,eu-west-1,us-west-2,2025-01-27 19:09:00,2025-01-28 15:09:00,-0.041767,-0.07,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 41.8 gCO₂e (cost delta: $-0.0700, confidence: 95%).",verified,low
4f4ca02e,430d3540,region_shift+time_shift,us-east-1,us-west-2,2025-01-27 15:56:00,2025-01-28 15:56:00,-0.027852,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 27.9 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
e35ce904,8bb1d839,region_shift+time_shift,eu-west-1,us-west-2,2025-01-27 22:04:00,2025-01-28 14:04:00,-0.027035,-0.0434,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 27.0 gCO₂e (cost delta: $-0.0434, confidence: 95%).",verified,low
df72dd2a,33a9c35e,region_shift+time_shift,us-east-1,us-west-2,2025-01-27 17:36:00,2025-01-28 17:36:00,-0.021103,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 21.1 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
e3a56177,dfacf8bf,time_shift,eu-west-1,eu-west-1,2025-01-27 00:06:00,2025-01-27 08:06:00,-0.000935,0.0,0.831,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.9 gCO₂e (cost delta: $+0.0000, confidence: 83%).",verified,low
947ad1e2,b48ac47b,time_shift,eu-west-1,eu-west-1,2025-01-27 02:25:00,2025-01-27 06:25:00,-0.000635,0.0,0.75,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
4431afd8,839f9c54,region_shift+time_shift,us-east-1,us-west-2,2025-01-27 16:27:00,2025-01-28 16:27:00,-0.026124,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 26.1 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
678d5618,302e6de9,time_shift,eu-west-1,eu-west-1,2025-01-28 00:26:00,2025-01-28 04:26:00,-0.000195,0.0,0.669,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
011ca166,10a1b006,time_shift,eu-west-1,eu-west-1,2025-01-28 21:37:00,2025-01-29 01:37:00,-0.000456,0.0,0.699,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
ae7d0581,a57c36fd,time_shift,us-west-2,us-west-2,2025-01-28 22:54:00,2025-01-29 02:54:00,-3.9e-05,0.0,0.842,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
9f891105,9d7046f4,time_shift,eu-west-1,eu-west-1,2025-01-28 21:56:00,2025-01-29 01:56:00,-3.2e-05,0.0,0.705,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
05d6a853,0221e21a,time_shift,eu-west-1,eu-west-1,2025-01-28 18:14:00,2025-01-28 22:14:00,-6.4e-05,0.0,0.683,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low
0c39c0a5,3b698ac5,time_shift,eu-west-1,eu-west-1,2025-01-28 21:04:00,2025-01-29 01:04:00,-0.000186,0.0,0.701,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
5a7d231d,6962e350,time_shift,us-west-2,us-west-2,2025-01-28 22:20:00,2025-01-29 02:20:00,-4.3e-05,0.0,0.839,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
a5427fdf,fa79bb9f,time_shift,eu-west-1,eu-west-1,2025-01-28 15:57:00,2025-01-28 19:57:00,-0.000173,0.0,0.662,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
e1a24f44,e70aa1c0,time_shift,eu-west-1,eu-west-1,2025-01-28 15:12:00,2025-01-28 19:12:00,-0.000129,0.0,0.662,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
4638d7a4,f5586456,time_shift,eu-west-1,eu-west-1,2025-01-28 15:14:00,2025-01-28 19:14:00,-0.000305,0.0,0.662,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
2ea4ec77,82528136,time_shift,eu-west-1,eu-west-1,2025-01-28 01:54:00,2025-01-28 05:54:00,-0.000156,0.0,0.669,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
c9309946,ebc83b65,time_shift,eu-west-1,eu-west-1,2025-01-28 23:15:00,2025-01-29 03:15:00,-0.000879,0.0,0.749,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.9 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
ee447805,5a4c9622,time_shift,eu-west-1,eu-west-1,2025-01-28 19:27:00,2025-01-29 03:27:00,-0.000371,0.0,0.745,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
ba6d4b5c,abdf3c89,time_shift,eu-west-1,eu-west-1,2025-01-28 21:12:00,2025-01-29 01:12:00,-0.000602,0.0,0.699,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
ca2b17b1,1c70dddf,time_shift,eu-west-1,eu-west-1,2025-01-28 15:28:00,2025-01-28 19:28:00,-0.000727,0.0,0.662,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
f8f1ea73,1846e9e3,time_shift,us-west-2,us-west-2,2025-01-28 22:49:00,2025-01-29 02:49:00,-2.7e-05,0.0,0.845,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
806f2317,d0183aa7,time_shift,eu-west-1,eu-west-1,2025-01-28 15:21:00,2025-01-28 19:21:00,-0.000487,0.0,0.662,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
ee9233f9,2325c42c,time_shift,eu-west-1,eu-west-1,2025-01-28 06:37:00,2025-01-28 10:37:00,-0.000214,0.0,0.685,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low
2e7c9212,6a1e8a50,time_shift,us-west-2,us-west-2,2025-01-28 22:02:00,2025-01-29 14:02:00,-0.000106,0.0,0.863,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 86%).",verified,low
4bd7830e,8fbdce0e,time_shift,eu-west-1,eu-west-1,2025-01-28 18:37:00,2025-01-28 22:37:00,-0.000263,0.0,0.684,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low
20ce9306,1511c683,time_shift,eu-west-1,eu-west-1,2025-01-28 16:52:00,2025-01-29 04:52:00,-0.002886,0.0,0.763,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.9 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
56ad8a04,c565ae77,time_shift,eu-west-1,eu-west-1,2025-01-28 06:22:00,2025-01-28 10:22:00,-0.000196,0.0,0.683,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low
5e7914d5,9eb2699f,time_shift,us-west-2,us-west-2,2025-01-28 23:04:00,2025-01-29 03:04:00,-8.6e-05,0.0,0.856,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 86%).",verified,low
e3775fc8,a54684d8,time_shift,us-east-1,us-east-1,2025-01-28 02:59:00,2025-01-28 06:59:00,-0.000245,0.0,0.82,"Shifting time shift from us-east-1 to us-east-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
677eacb1,1e871098,time_shift,us-east-1,us-east-1,2025-01-28 02:41:00,2025-01-28 06:41:00,-7.9e-05,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
b789465b,00fea9e8,time_shift,us-west-2,us-west-2,2025-01-28 22:41:00,2025-01-29 14:41:00,-7e-05,0.0,0.862,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 86%).",verified,low
6fedf53e,c4e8e3d0,time_shift,eu-west-1,eu-west-1,2025-01-28 02:31:00,2025-01-28 06:31:00,-0.0001,0.0,0.682,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low
ec852cab,812ccdcb,time_shift,eu-west-1,eu-west-1,2025-01-28 19:04:00,2025-01-29 03:04:00,-0.000586,0.0,0.744,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
1ae6cbcd,3139a27e,time_shift,eu-west-1,eu-west-1,2025-01-28 16:55:00,2025-01-29 04:55:00,-0.000343,0.0,0.763,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
a012f450,6ebe068c,time_shift,eu-west-1,eu-west-1,2025-01-28 05:48:00,2025-01-28 09:48:00,-0.000253,0.0,0.687,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
af9bc687,caabcc49,time_shift,us-west-2,us-west-2,2025-01-28 22:31:00,2025-01-29 02:31:00,-9.3e-05,0.0,0.839,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
25fb7fae,fa2d85f0,time_shift,eu-west-1,eu-west-1,2025-01-28 23:02:00,2025-01-29 03:02:00,-0.000177,0.0,0.749,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
e113e95b,b8274d58,time_shift,us-east-1,us-east-1,2025-01-28 02:12:00,2025-01-28 06:12:00,-4.6e-05,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
bc2aae77,43b01bfc,time_shift,eu-west-1,eu-west-1,2025-01-28 15:21:00,2025-01-28 19:21:00,-0.000471,0.0,0.662,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
f95ed687,21b12617,time_shift,us-west-2,us-west-2,2025-01-28 00:59:00,2025-01-28 04:59:00,-4.2e-05,0.0,0.836,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
2049303e,5ba25c1f,time_shift,eu-west-1,eu-west-1,2025-01-28 01:58:00,2025-01-28 09:58:00,-0.000243,0.0,0.741,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
848252d1,979a3d1e,time_shift,us-west-2,us-west-2,2025-01-28 00:06:00,2025-01-28 04:06:00,-5.6e-05,0.0,0.834,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 83%).",verified,low
8d6496ec,4bc58237,time_shift,eu-west-1,eu-west-1,2025-01-28 17:01:00,2025-01-29 05:01:00,-0.000178,0.0,0.77,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low
faa0dec3,0c68a61c,time_shift,eu-west-1,eu-west-1,2025-01-28 21:39:00,2025-01-29 01:39:00,-0.000501,0.0,0.699,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
7c17a9f3,758e610d,time_shift,eu-west-1,eu-west-1,2025-01-28 05:33:00,2025-01-28 09:33:00,-0.000574,0.0,0.687,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
5845659c,0eaf030e,time_shift,us-west-2,us-west-2,2025-01-28 22:28:00,2025-01-29 02:28:00,-4.5e-05,0.0,0.839,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
8f9cff12,d4d7b7ee,time_shift,us-east-1,us-east-1,2025-01-28 02:01:00,2025-01-28 06:01:00,-5.3e-05,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
b3e5e67c,f27ac21d,time_shift,eu-west-1,eu-west-1,2025-01-28 14:36:00,2025-01-29 06:36:00,-0.000735,0.0,0.728,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
bbc84c45,a66322ea,time_shift,eu-west-1,eu-west-1,2025-01-28 20:06:00,2025-01-29 04:06:00,-0.000229,0.0,0.746,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
642fca16,6419801b,time_shift,eu-west-1,eu-west-1,2025-01-28 18:29:00,2025-01-28 22:29:00,-0.000799,0.0,0.684,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.8 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low
19fea47a,a961fda8,time_shift,eu-west-1,eu-west-1,2025-01-28 20:46:00,2025-01-29 04:46:00,-8.6e-05,0.0,0.745,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
f95e6e24,03c62373,time_shift,us-east-1,us-east-1,2025-01-28 02:31:00,2025-01-28 06:31:00,-8.6e-05,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
b1640eaa,4090dc31,time_shift,us-west-2,us-west-2,2025-01-28 22:36:00,2025-01-29 02:36:00,-9.3e-05,0.0,0.84,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
57317735,0f6a7991,time_shift,eu-west-1,eu-west-1,2025-01-28 15:17:00,2025-01-29 03:17:00,-0.003027,0.0,0.784,"Shifting time shift from eu-west-1 to eu-west-1 saves 3.0 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low
2a693db3,276b8f70,time_shift,us-west-2,us-west-2,2025-01-28 00:27:00,2025-01-28 16:27:00,-0.000125,0.0,0.872,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 87%).",verified,low
2e58610e,1fc1433d,time_shift,eu-west-1,eu-west-1,2025-01-28 05:39:00,2025-01-28 09:39:00,-3.6e-05,0.0,0.689,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
563a5933,12bf5f72,time_shift,eu-west-1,eu-west-1,2025-01-28 22:23:00,2025-01-29 02:23:00,-0.000216,0.0,0.7,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
eee38b04,0e09e16b,time_shift,eu-west-1,eu-west-1,2025-01-28 22:40:00,2025-01-29 02:40:00,-0.00013,0.0,0.7,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
dee27ff9,207aaf30,time_shift,eu-west-1,eu-west-1,2025-01-28 15:33:00,2025-01-28 19:33:00,-8.6e-05,0.0,0.662,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
7532b2f3,a0796d0f,time_shift,us-east-1,us-east-1,2025-01-28 02:39:00,2025-01-28 06:39:00,-4.6e-05,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
6676be32,59ab27f5,time_shift,us-east-1,us-east-1,2025-01-28 02:49:00,2025-01-28 06:49:00,-0.000157,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
6c4abddf,3eddb4ed,time_shift,eu-west-1,eu-west-1,2025-01-28 21:27:00,2025-01-29 01:27:00,-0.000884,0.0,0.699,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.9 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
78f38ea9,bce1fd92,time_shift,us-west-2,us-west-2,2025-01-28 00:02:00,2025-01-28 04:02:00,-1.2e-05,0.0,0.838,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
39f67ecb,a3bf04e5,time_shift,eu-west-1,eu-west-1,2025-01-28 21:59:00,2025-01-29 01:59:00,-0.000472,0.0,0.699,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
c8bf738d,69eabf99,time_shift,eu-west-1,eu-west-1,2025-01-28 01:03:00,2025-01-28 05:03:00,-0.000208,0.0,0.669,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
f40d9402,89100184,time_shift,eu-west-1,eu-west-1,2025-01-28 05:35:00,2025-01-28 09:35:00,-0.000657,0.0,0.687,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
e0f1449e,8f0e8f3f,time_shift,eu-west-1,eu-west-1,2025-01-28 02:17:00,2025-01-28 10:17:00,-0.000274,0.0,0.749,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
f627e1e9,cbc55a37,time_shift,eu-west-1,eu-west-1,2025-01-28 05:45:00,2025-01-28 09:45:00,-0.00014,0.0,0.688,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
415f8572,8bb65b38,time_shift,us-west-2,us-west-2,2025-01-28 00:23:00,2025-01-28 04:23:00,-1.5e-05,0.0,0.833,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 83%).",verified,low
c5ec94af,27baca0f,time_shift,eu-west-1,eu-west-1,2025-01-28 15:25:00,2025-01-28 19:25:00,-0.000528,0.0,0.662,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
1b5c6b32,dd71f7d5,time_shift,eu-west-1,eu-west-1,2025-01-28 22:42:00,2025-01-29 06:42:00,-0.000199,0.0,0.766,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low
f2e62dae,f413b89d,time_shift,eu-west-1,eu-west-1,2025-01-28 22:34:00,2025-01-29 02:34:00,-0.000699,0.0,0.7,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
8c593582,d4553536,time_shift,us-east-1,us-east-1,2025-01-28 02:36:00,2025-01-28 06:36:00,-0.000109,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
d4f397cf,92550e23,time_shift,eu-west-1,eu-west-1,2025-01-28 23:48:00,2025-01-29 03:48:00,-0.000838,0.0,0.749,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.8 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
bbdf8126,e62c9cc6,time_shift,us-west-2,us-west-2,2025-01-28 22:21:00,2025-01-29 02:21:00,-3e-05,0.0,0.838,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
49677500,5005038b,time_shift,eu-west-1,eu-west-1,2025-01-28 21:58:00,2025-01-29 01:58:00,-0.000809,0.0,0.7,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.8 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
819fbf89,c8a2b4ec,time_shift,eu-west-1,eu-west-1,2025-01-28 01:23:00,2025-01-28 09:23:00,-0.001952,0.0,0.742,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.0 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
c581a385,3f7c6123,time_shift,eu-west-1,eu-west-1,2025-01-28 19:56:00,2025-01-29 03:56:00,-0.000314,0.0,0.744,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
6e303f46,6cc570c9,time_shift,eu-west-1,eu-west-1,2025-01-28 01:34:00,2025-01-28 05:34:00,-0.000105,0.0,0.669,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
5c044624,c5c752da,time_shift,eu-west-1,eu-west-1,2025-01-28 18:45:00,2025-01-28 22:45:00,-0.000754,0.0,0.684,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.8 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low
5265bf85,c86ddbd9,time_shift,us-east-1,us-east-1,2025-01-28 02:30:00,2025-01-28 06:30:00,-0.000133,0.0,0.82,"Shifting time shift from us-east-1 to us-east-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
392692c2,222f0d1c,time_shift,eu-west-1,eu-west-1,2025-01-28 21:52:00,2025-01-29 01:52:00,-0.000236,0.0,0.7,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
75f44e11,4889d238,time_shift,us-east-1,us-east-1,2025-01-28 02:09:00,2025-01-28 06:09:00,-0.003418,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 3.4 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
ea16a93a,183b6ef5,time_shift,eu-west-1,eu-west-1,2025-01-28 03:46:00,2025-01-29 03:46:00,-0.007722,0.0,0.665,"Shifting time shift from eu-west-1 to eu-west-1 saves 7.7 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
3f53ffa9,07556f4e,time_shift,us-west-2,us-west-2,2025-01-28 00:42:00,2025-01-28 16:42:00,-0.001334,0.0,0.873,"Shifting time shift from us-west-2 to us-west-2 saves 1.3 gCO₂e (cost delta: $+0.0000, confidence: 87%).",verified,low
c517296f,ef5ead22,time_shift,eu-west-1,eu-west-1,2025-01-28 00:18:00,2025-01-28 04:18:00,-0.002134,0.0,0.67,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.1 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
9d93a6ca,1dadd239,time_shift,eu-west-1,eu-west-1,2025-01-28 16:12:00,2025-01-29 04:12:00,-0.011962,0.0,0.763,"Shifting time shift from eu-west-1 to eu-west-1 saves 12.0 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
a619e041,9e62c1d4,time_shift,eu-west-1,eu-west-1,2025-01-28 11:20:00,2025-01-29 03:20:00,-0.00761,0.0,0.749,"Shifting time shift from eu-west-1 to eu-west-1 saves 7.6 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
5b46e9f1,21fed188,time_shift,eu-west-1,eu-west-1,2025-01-28 18:45:00,2025-01-28 22:45:00,-0.01079,0.0,0.684,"Shifting time shift from eu-west-1 to eu-west-1 saves 10.8 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low
06c4435d,95479e69,time_shift,eu-west-1,eu-west-1,2025-01-28 23:51:00,2025-01-29 03:51:00,-0.016155,0.0,0.749,"Shifting time shift from eu-west-1 to eu-west-1 saves 16.2 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
29a8aabc,f30204eb,time_shift,us-west-2,us-west-2,2025-01-28 23:17:00,2025-01-29 15:17:00,-0.076372,0.0,0.88,"Shifting time shift from us-west-2 to us-west-2 saves 76.4 gCO₂e (cost delta: $+0.0000, confidence: 88%).",verified,low
07dd21a5,7c547bc5,region_shift+time_shift,eu-west-1,us-west-2,2025-01-28 18:29:00,2025-01-29 14:29:00,-1.863977,-0.9712,0.95,"This region and time shift from eu-west-1 to us-west-2 reduces carbon emissions by 1864.0 gCO₂e, as the US West Coast grid has a lower carbon intensity compared to the EU West grid, primarily due to a higher proportion of renewable energy sources. The cost savings of $0.9712 are a welcome additional benefit, indicating that this change not only benefits the environment but also results in a small cost reduction. Overall, the moderate carbon savings and minor cost impact make this a low-risk, beneficial adjustment.",verified,low
89c2a668,9a7cf98f,time_shift,eu-west-1,eu-west-1,2025-01-28 15:02:00,2025-01-29 03:02:00,-0.002457,0.0,0.784,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.5 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low
