job_id,name,team_id,service_name,region,vcpus,gpu_count,duration_hours,category,started_at,ended_at,workload_type,kgco2e,cost_usd
7c7df2a5,ci_cd-020-8290,analytics,ci_cd,us-west-2,2,0,0.394,balanced,2025-01-21 14:22:00,2025-01-21 14:45:39.705648,ci_cd,0.000162,0.0315
718bb64c,ci_cd-020-4545,frontend,ci_cd,us-east-1,2,0,0.2,sustainable,2025-01-21 22:51:00,2025-01-21 23:02:58.808798,ci_cd,0.000984,0.016
b57e231c,ci_cd-020-9825,frontend,ci_cd,us-east-1,4,0,0.329,urgent,2025-01-21 02:54:00,2025-01-21 03:13:43.580497,ci_cd,0.003238,0.0526
c6142268,ci_cd-020-3394,eu-backend,ci_cd,eu-west-1,4,0,0.067,balanced,2025-01-21 17:14:00,2025-01-21 17:18:01.941219,ci_cd,0.000509,0.0123
fa41448b,ci_cd-020-8176,devops,ci_cd,us-east-1,8,0,0.346,urgent,2025-01-21 22:27:00,2025-01-21 22:47:45.582972,ci_cd,0.00681,0.1107
da879805,ci_cd-020-0956,ml-team,ci_cd,us-west-2,2,0,0.388,urgent,2025-01-21 14:39:00,2025-01-21 15:02:16.951882,ci_cd,0.000159,0.031
9fb811bb,ci_cd-020-9512,eu-frontend,ci_cd,eu-west-1,4,0,0.206,urgent,2025-01-21 03:04:00,2025-01-21 03:16:22.531016,ci_cd,0.001327,0.0379
6a2354ad,ci_cd-020-7438,data-eng,ci_cd,us-west-2,4,0,0.189,balanced,2025-01-21 11:20:00,2025-01-21 11:31:20.814265,ci_cd,0.000198,0.0302
583a11de,ci_cd-020-9537,ml-team,ci_cd,us-west-2,2,0,0.394,urgent,2025-01-21 00:27:00,2025-01-21 00:50:37.523628,ci_cd,0.000187,0.0315
aa3e80a4,ci_cd-020-3374,analytics,ci_cd,us-west-2,4,0,0.178,balanced,2025-01-21 19:39:00,2025-01-21 19:49:41.637948,ci_cd,0.000154,0.0285
9c54b002,ci_cd-020-8938,data-eng,ci_cd,us-west-2,4,0,0.348,urgent,2025-01-21 15:01:00,2025-01-21 15:21:54.091448,ci_cd,0.000254,0.0557
5f31acc2,ci_cd-020-1803,backend-api,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-21 05:02:00,2025-01-21 05:03:48.000000,ci_cd,0.000277,0.0048
d7b31a17,ci_cd-020-2568,backend-api,ci_cd,us-east-1,4,0,0.212,balanced,2025-01-21 11:43:00,2025-01-21 11:55:43.683051,ci_cd,0.002039,0.0339
9d1b0c7b,ci_cd-020-3129,ml-team,ci_cd,us-west-2,8,0,0.172,urgent,2025-01-21 17:37:00,2025-01-21 17:47:18.201905,ci_cd,0.000263,0.055
1c9d2d5e,ci_cd-020-9601,ml-team,ci_cd,us-west-2,2,0,0.335,urgent,2025-01-21 16:06:00,2025-01-21 16:26:04.243047,ci_cd,0.000115,0.0268
499fda3d,ci_cd-020-9702,frontend,ci_cd,us-east-1,4,0,0.534,balanced,2025-01-21 14:17:00,2025-01-21 14:49:02.779057,ci_cd,0.005109,0.0854
4a920907,ci_cd-020-7758,platform,ci_cd,us-east-1,4,0,0.127,balanced,2025-01-21 00:00:00,2025-01-21 00:07:35.469669,ci_cd,0.001238,0.0203
cc9a3859,ci_cd-020-5006,platform,ci_cd,us-east-1,2,0,0.292,balanced,2025-01-21 23:00:00,2025-01-21 23:17:29.597038,ci_cd,0.001439,0.0234
a6c6c928,ci_cd-020-6458,backend-api,ci_cd,us-east-1,4,0,0.424,balanced,2025-01-21 18:50:00,2025-01-21 19:15:26.939668,ci_cd,0.00408,0.0678
e11957b9,ci_cd-020-0147,eu-backend,ci_cd,eu-west-1,8,0,0.31,balanced,2025-01-21 09:45:00,2025-01-21 10:03:34.618786,ci_cd,0.003724,0.1141
52000d78,ci_cd-020-0403,analytics,ci_cd,us-west-2,4,0,0.254,balanced,2025-01-21 16:17:00,2025-01-21 16:32:15.504817,ci_cd,0.000175,0.0406
72a39745,ci_cd-020-6915,frontend,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-21 03:35:00,2025-01-21 03:36:48.000000,ci_cd,0.000293,0.0048
e90974bf,ci_cd-020-3668,backend-api,ci_cd,us-east-1,8,0,0.358,balanced,2025-01-21 21:27:00,2025-01-21 21:48:29.148625,ci_cd,0.007016,0.1146
849d14eb,ci_cd-020-0460,devops,ci_cd,us-east-1,4,0,0.325,urgent,2025-01-21 06:25:00,2025-01-21 06:44:28.817848,ci_cd,0.003124,0.052
cb827e22,ci_cd-020-8017,data-eng,ci_cd,us-west-2,4,0,0.155,balanced,2025-01-21 22:54:00,2025-01-21 23:03:18.561577,ci_cd,0.000154,0.0248
8e2bbae8,ci_cd-020-3781,mobile,ci_cd,us-east-1,4,0,0.117,balanced,2025-01-21 09:21:00,2025-01-21 09:28:02.044702,ci_cd,0.001139,0.0187
e0912cc7,ci_cd-020-8677,platform,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-21 09:07:00,2025-01-21 09:08:48.000000,ci_cd,0.000146,0.0024
5e14b297,ci_cd-020-4482,platform,ci_cd,us-east-1,4,0,0.44,balanced,2025-01-21 06:17:00,2025-01-21 06:43:24.318830,ci_cd,0.004229,0.0704
53992902,ci_cd-020-8286,mobile,ci_cd,us-east-1,4,0,0.068,balanced,2025-01-21 17:54:00,2025-01-21 17:58:06.125098,ci_cd,0.000649,0.0109
44404349,ci_cd-020-5152,data-eng,ci_cd,us-west-2,2,0,0.513,sustainable,2025-01-21 19:36:00,2025-01-21 20:06:46.155008,ci_cd,0.000222,0.041
e3f2caae,ci_cd-020-6294,devops,ci_cd,us-east-1,2,0,0.276,urgent,2025-01-21 05:58:00,2025-01-21 06:14:34.349097,ci_cd,0.001275,0.0221
db143b66,ci_cd-020-1910,backend-api,ci_cd,us-east-1,4,0,0.077,urgent,2025-01-21 16:27:00,2025-01-21 16:31:35.827950,ci_cd,0.000732,0.0123
1fd74a64,ci_cd-020-8529,mobile,ci_cd,us-east-1,2,0,0.376,sustainable,2025-01-21 21:29:00,2025-01-21 21:51:35.324741,ci_cd,0.001842,0.0301
871349f0,ci_cd-020-7175,backend-api,ci_cd,us-east-1,2,0,0.141,urgent,2025-01-21 20:24:00,2025-01-21 20:32:27.525423,ci_cd,0.000682,0.0113
416da63c,ci_cd-020-8108,frontend,ci_cd,us-east-1,2,0,0.19,sustainable,2025-01-21 13:59:00,2025-01-21 14:10:24.136757,ci_cd,0.000911,0.0152
f20c1a63,ci_cd-020-4593,analytics,ci_cd,us-west-2,8,0,0.289,balanced,2025-01-21 04:13:00,2025-01-21 04:30:19.017835,ci_cd,0.000434,0.0925
160613bb,ci_cd-020-1228,platform,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-21 18:25:00,2025-01-21 18:26:48.000000,ci_cd,0.000144,0.0024
159202c3,ci_cd-020-0085,devops,ci_cd,us-east-1,4,0,0.279,sustainable,2025-01-21 15:46:00,2025-01-21 16:02:44.031328,ci_cd,0.002674,0.0446
33650741,ci_cd-020-4662,data-eng,ci_cd,us-west-2,4,0,0.043,balanced,2025-01-21 15:51:00,2025-01-21 15:53:33.336381,ci_cd,3.1e-05,0.0069
817ce95c,ci_cd-020-2411,platform,ci_cd,us-east-1,4,0,0.28,balanced,2025-01-21 14:25:00,2025-01-21 14:41:47.929402,ci_cd,0.002679,0.0448
897a26c2,ci_cd-020-6544,data-eng,ci_cd,us-west-2,8,0,0.03,balanced,2025-01-21 13:07:00,2025-01-21 13:08:48.000000,ci_cd,5.5e-05,0.0096
b86eeeb6,ci_cd-020-8305,devops,ci_cd,us-east-1,4,0,0.18,balanced,2025-01-21 17:05:00,2025-01-21 17:15:49.495574,ci_cd,0.001719,0.0288
16aa18cb,ci_cd-020-7517,data-eng,ci_cd,us-west-2,4,0,0.129,balanced,2025-01-21 22:51:00,2025-01-21 22:58:43.928776,ci_cd,0.000129,0.0206
74a91762,ci_cd-020-9013,mobile,ci_cd,us-east-1,2,0,0.24,balanced,2025-01-21 18:31:00,2025-01-21 18:45:23.206997,ci_cd,0.001155,0.0192
479a015b,ci_cd-020-0934,frontend,ci_cd,us-east-1,4,0,0.241,balanced,2025-01-21 20:00:00,2025-01-21 20:14:27.633466,ci_cd,0.002331,0.0386
450c0768,ci_cd-020-5785,devops,ci_cd,us-east-1,4,0,0.377,balanced,2025-01-21 08:42:00,2025-01-21 09:04:35.670553,ci_cd,0.003649,0.0603
0560bfcd,ci_cd-020-3793,platform,ci_cd,us-east-1,2,0,0.265,balanced,2025-01-21 17:49:00,2025-01-21 18:04:53.869952,ci_cd,0.001265,0.0212
e8b5af52,ci_cd-020-0899,devops,ci_cd,us-east-1,4,0,0.387,balanced,2025-01-21 05:40:00,2025-01-21 06:03:12.414726,ci_cd,0.003576,0.0619
c41eba53,ci_cd-020-1997,frontend,ci_cd,us-east-1,4,0,0.181,sustainable,2025-01-21 10:34:00,2025-01-21 10:44:52.422102,ci_cd,0.00176,0.029
b7980fe1,ci_cd-020-7630,platform,ci_cd,us-east-1,4,0,0.27,urgent,2025-01-21 01:27:00,2025-01-21 01:43:13.684259,ci_cd,0.002643,0.0432
721db071,ci_cd-020-2247,backend-api,ci_cd,us-east-1,2,0,0.281,urgent,2025-01-21 05:14:00,2025-01-21 05:30:53.033757,ci_cd,0.001298,0.0225
3cff4849,ci_cd-020-7663,frontend,ci_cd,us-east-1,4,0,0.267,balanced,2025-01-21 21:24:00,2025-01-21 21:40:00.928939,ci_cd,0.002616,0.0427
d4fcdfb8,ci_cd-020-6564,platform,ci_cd,us-east-1,4,0,0.226,sustainable,2025-01-21 13:43:00,2025-01-21 13:56:34.976992,ci_cd,0.002168,0.0362
97f04bf9,ci_cd-020-3343,backend-api,ci_cd,us-east-1,4,0,0.125,balanced,2025-01-21 05:52:00,2025-01-21 05:59:31.526858,ci_cd,0.001155,0.02
42ff9855,ci_cd-020-8159,devops,ci_cd,us-east-1,8,0,0.03,urgent,2025-01-21 18:51:00,2025-01-21 18:52:48.000000,ci_cd,0.000577,0.0096
b7740b9d,ci_cd-020-0329,frontend,ci_cd,us-east-1,8,0,0.385,urgent,2025-01-21 18:53:00,2025-01-21 19:16:07.484200,ci_cd,0.00741,0.1232
4ea78b9a,ci_cd-020-9884,platform,ci_cd,us-east-1,8,0,0.07,balanced,2025-01-21 14:03:00,2025-01-21 14:07:12.582619,ci_cd,0.001339,0.0224
389f425c,ci_cd-020-6396,mobile,ci_cd,us-east-1,4,0,0.127,sustainable,2025-01-21 00:08:00,2025-01-21 00:15:37.449632,ci_cd,0.001238,0.0203
42fc83da,ci_cd-020-2810,mobile,ci_cd,us-east-1,4,0,0.184,balanced,2025-01-21 19:35:00,2025-01-21 19:46:03.628586,ci_cd,0.00176,0.0294
04df478d,ci_cd-020-8164,data-eng,ci_cd,us-west-2,8,0,0.162,balanced,2025-01-21 12:35:00,2025-01-21 12:44:42.473420,ci_cd,0.000331,0.0518
a49efb88,ci_cd-020-5348,analytics,ci_cd,us-west-2,2,0,0.061,balanced,2025-01-21 14:57:00,2025-01-21 15:00:39.826502,ci_cd,2.5e-05,0.0049
6476a034,ci_cd-020-4917,ml-team,ci_cd,us-west-2,4,0,0.396,balanced,2025-01-21 18:15:00,2025-01-21 18:38:44.359679,ci_cd,0.000328,0.0634
20e3d62e,ci_cd-020-2801,data-eng,ci_cd,us-west-2,4,0,0.03,urgent,2025-01-21 22:53:00,2025-01-21 22:54:48.000000,ci_cd,3e-05,0.0048
d0dfdcf0,ci_cd-020-9903,analytics,ci_cd,us-west-2,2,0,0.277,urgent,2025-01-21 21:09:00,2025-01-21 21:25:37.486784,ci_cd,0.000132,0.0222
570433a0,ci_cd-020-0042,devops,ci_cd,us-east-1,2,0,0.376,urgent,2025-01-21 18:38:00,2025-01-21 19:00:32.343969,ci_cd,0.001809,0.0301
2eb4e12c,ci_cd-020-1111,platform,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-21 22:12:00,2025-01-21 22:13:48.000000,ci_cd,0.000148,0.0024
44b23473,ci_cd-020-4600,mobile,ci_cd,us-east-1,4,0,0.639,balanced,2025-01-21 15:01:00,2025-01-21 15:39:21.108438,ci_cd,0.006125,0.1022
a7fb6e9e,ci_cd-020-0943,frontend,ci_cd,us-east-1,2,0,0.215,sustainable,2025-01-21 05:34:00,2025-01-21 05:46:55.299329,ci_cd,0.000993,0.0172
2f7993c6,ci_cd-020-9436,mobile,ci_cd,us-east-1,2,0,0.21,balanced,2025-01-21 13:14:00,2025-01-21 13:26:36.260637,ci_cd,0.001007,0.0168
6aee9943,ci_cd-020-1380,platform,ci_cd,us-east-1,8,0,0.051,balanced,2025-01-21 18:05:00,2025-01-21 18:08:04.651509,ci_cd,0.000982,0.0163
a434b777,ci_cd-020-5770,mobile,ci_cd,us-east-1,8,0,0.149,urgent,2025-01-21 19:04:00,2025-01-21 19:12:54.832096,ci_cd,0.00285,0.0477
cc2c1c0b,ci_cd-020-2327,eu-backend,ci_cd,eu-west-1,4,0,0.132,urgent,2025-01-21 04:39:00,2025-01-21 04:46:56.077009,ci_cd,0.000632,0.0243
646ca224,ci_cd-020-5588,platform,ci_cd,us-east-1,2,0,0.098,balanced,2025-01-21 15:16:00,2025-01-21 15:21:52.173319,ci_cd,0.00047,0.0078
34f47ee6,ci_cd-020-6505,platform,ci_cd,us-east-1,4,0,0.259,balanced,2025-01-21 16:48:00,2025-01-21 17:03:32.495529,ci_cd,0.002463,0.0414
ad1a70f3,ci_cd-020-2683,devops,ci_cd,us-east-1,4,0,0.079,balanced,2025-01-21 06:54:00,2025-01-21 06:58:43.689578,ci_cd,0.000759,0.0126
fd613f41,ci_cd-020-5443,platform,ci_cd,us-east-1,4,0,0.231,balanced,2025-01-21 06:39:00,2025-01-21 06:52:52.171244,ci_cd,0.00222,0.037
fcd30601,ci_cd-020-9991,backend-api,ci_cd,us-east-1,2,0,0.189,balanced,2025-01-21 13:40:00,2025-01-21 13:51:21.743683,ci_cd,0.000907,0.0151
8d1cbd05,ci_cd-020-2719,analytics,ci_cd,us-west-2,4,0,0.113,urgent,2025-01-21 13:05:00,2025-01-21 13:11:46.829839,ci_cd,0.000104,0.0181
c85a34de,ci_cd-020-5028,backend-api,ci_cd,us-east-1,2,0,0.249,urgent,2025-01-21 15:13:00,2025-01-21 15:27:57.619394,ci_cd,0.001193,0.0199
1673429f,ci_cd-020-9391,backend-api,ci_cd,us-east-1,4,0,0.147,balanced,2025-01-21 09:01:00,2025-01-21 09:09:49.936226,ci_cd,0.001431,0.0235
e1facc7f,ci_cd-020-9538,devops,ci_cd,us-east-1,2,0,0.206,balanced,2025-01-21 11:38:00,2025-01-21 11:50:20.562369,ci_cd,0.00099,0.0165
fe5f484f,ci_cd-020-3972,eu-backend,ci_cd,eu-west-1,8,0,0.087,balanced,2025-01-21 17:22:00,2025-01-21 17:27:12.667402,ci_cd,0.001323,0.032
11ed09f7,ci_cd-020-9807,ml-team,ci_cd,us-west-2,4,0,0.272,balanced,2025-01-21 16:33:00,2025-01-21 16:49:18.329262,ci_cd,0.000187,0.0435
6be5b14d,ci_cd-020-9903,mobile,ci_cd,us-east-1,4,0,0.091,balanced,2025-01-21 20:22:00,2025-01-21 20:27:27.059952,ci_cd,0.00088,0.0146
80e2cec3,ci_cd-020-2766,backend-api,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-21 16:25:00,2025-01-21 16:26:48.000000,ci_cd,0.000285,0.0048
c77f3ba9,ci_cd-020-0011,analytics,ci_cd,us-west-2,2,0,0.16,urgent,2025-01-21 19:09:00,2025-01-21 19:18:34.499772,ci_cd,6.9e-05,0.0128
a45e4cb0,ci_cd-020-1848,platform,ci_cd,us-east-1,8,0,0.1,urgent,2025-01-21 12:44:00,2025-01-21 12:49:58.995156,ci_cd,0.001917,0.032
53f20bad,ci_cd-020-5625,eu-backend,ci_cd,eu-west-1,4,0,0.172,urgent,2025-01-21 15:02:00,2025-01-21 15:12:18.520988,ci_cd,0.001733,0.0316
9061df5d,ci_cd-020-8569,platform,ci_cd,us-east-1,4,0,0.112,urgent,2025-01-21 21:36:00,2025-01-21 21:42:44.236269,ci_cd,0.001097,0.0179
910c8791,ci_cd-020-0527,frontend,ci_cd,us-east-1,2,0,0.28,balanced,2025-01-21 04:54:00,2025-01-21 05:10:46.646432,ci_cd,0.001367,0.0224
9db93bc1,ci_cd-020-9411,mobile,ci_cd,us-east-1,4,0,0.406,balanced,2025-01-21 22:15:00,2025-01-21 22:39:21.247961,ci_cd,0.003995,0.065
2261eb53,ci_cd-020-2379,frontend,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-21 21:17:00,2025-01-21 21:18:48.000000,ci_cd,0.000147,0.0024
615be98b,ci_cd-020-4016,mobile,ci_cd,us-east-1,8,0,0.07,urgent,2025-01-21 22:32:00,2025-01-21 22:36:12.399227,ci_cd,0.001378,0.0224
7c19aaa0,ci_cd-020-6281,data-eng,ci_cd,us-west-2,8,0,0.03,urgent,2025-01-21 19:38:00,2025-01-21 19:39:48.000000,ci_cd,5.2e-05,0.0096
a07b9254,ci_cd-020-6362,data-eng,ci_cd,us-west-2,4,0,0.232,balanced,2025-01-21 00:56:00,2025-01-21 01:09:54.462423,ci_cd,0.00022,0.0371
155eac64,ci_cd-020-1824,ml-team,ci_cd,us-west-2,4,0,0.454,balanced,2025-01-21 16:23:00,2025-01-21 16:50:14.800506,ci_cd,0.000313,0.0726
03a3fb60,ci_cd-020-7543,eu-frontend,ci_cd,eu-west-1,4,0,0.283,balanced,2025-01-21 17:55:00,2025-01-21 18:11:58.091513,ci_cd,0.002152,0.0521
0186a06d,ci_cd-020-4844,ml-team,ci_cd,us-west-2,4,0,0.224,urgent,2025-01-21 01:27:00,2025-01-21 01:40:27.715804,ci_cd,0.000188,0.0358
1b366a2a,ci_cd-020-6991,eu-backend,ci_cd,eu-west-1,4,0,0.117,urgent,2025-01-21 17:53:00,2025-01-21 18:00:00.283844,ci_cd,0.00089,0.0215
9d2cf395,ci_cd-020-7230,analytics,ci_cd,us-west-2,4,0,0.166,balanced,2025-01-21 14:17:00,2025-01-21 14:26:58.231168,ci_cd,0.000136,0.0266
6acbfb7e,ci_cd-020-5217,platform,ci_cd,us-east-1,4,0,0.202,balanced,2025-01-21 03:40:00,2025-01-21 03:52:07.172581,ci_cd,0.001973,0.0323
7d808c2f,ci_cd-020-9061,backend-api,ci_cd,us-east-1,4,0,0.14,balanced,2025-01-21 18:41:00,2025-01-21 18:49:25.587527,ci_cd,0.001347,0.0224
e851e5f7,ci_cd-020-6768,platform,ci_cd,us-east-1,8,0,0.207,urgent,2025-01-21 18:20:00,2025-01-21 18:32:24.226873,ci_cd,0.003984,0.0662
e814d982,ci_cd-020-3839,mobile,ci_cd,us-east-1,4,0,0.3,balanced,2025-01-21 13:13:00,2025-01-21 13:30:59.624916,ci_cd,0.002878,0.048
f0dde707,ci_cd-020-2447,analytics,ci_cd,us-west-2,2,0,0.089,balanced,2025-01-21 10:43:00,2025-01-21 10:48:21.201357,ci_cd,4.7e-05,0.0071
d55a10ca,ci_cd-020-9574,analytics,ci_cd,us-west-2,8,0,0.136,balanced,2025-01-21 16:29:00,2025-01-21 16:37:09.436249,ci_cd,0.000187,0.0435
bb46ce6f,ci_cd-020-8859,frontend,ci_cd,us-east-1,2,0,0.283,balanced,2025-01-21 18:54:00,2025-01-21 19:10:59.312578,ci_cd,0.001362,0.0226
c0f25077,ci_cd-020-8732,eu-backend,ci_cd,eu-west-1,2,0,0.154,balanced,2025-01-21 17:15:00,2025-01-21 17:24:12.903005,ci_cd,0.000585,0.0142
bf4957b1,ci_cd-020-1740,platform,ci_cd,us-east-1,2,0,0.196,urgent,2025-01-21 16:50:00,2025-01-21 17:01:44.152503,ci_cd,0.000932,0.0157
aa876729,ci_cd-020-9291,frontend,ci_cd,us-east-1,4,0,0.234,balanced,2025-01-21 23:59:00,2025-01-22 00:13:00.651716,ci_cd,0.002306,0.0374
bc8010f6,ci_cd-020-2841,devops,ci_cd,us-east-1,2,0,0.338,balanced,2025-01-21 16:28:00,2025-01-21 16:48:18.208714,ci_cd,0.001607,0.027
2c511ed3,ci_cd-020-8454,mobile,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-21 21:28:00,2025-01-21 21:29:48.000000,ci_cd,0.000147,0.0024
997de745,ci_cd-020-4749,frontend,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-21 16:39:00,2025-01-21 16:40:48.000000,ci_cd,0.000285,0.0048
4152c642,ci_cd-020-1349,eu-frontend,ci_cd,eu-west-1,8,0,0.182,urgent,2025-01-21 05:26:00,2025-01-21 05:36:55.593543,ci_cd,0.001208,0.067
586927fa,ci_cd-020-8016,devops,ci_cd,us-east-1,8,0,0.461,balanced,2025-01-21 12:05:00,2025-01-21 12:32:38.543612,ci_cd,0.008836,0.1475
c6be22af,ci_cd-020-1180,ml-team,ci_cd,us-west-2,8,0,0.03,urgent,2025-01-21 10:58:00,2025-01-21 10:59:48.000000,ci_cd,6.3e-05,0.0096
7894aaee,ci_cd-020-7953,backend-api,ci_cd,us-east-1,4,0,0.235,balanced,2025-01-21 14:21:00,2025-01-21 14:35:05.793247,ci_cd,0.002248,0.0376
eeba95a0,ci_cd-020-4505,backend-api,ci_cd,us-east-1,8,0,0.352,urgent,2025-01-21 19:08:00,2025-01-21 19:29:08.117415,ci_cd,0.006733,0.1126
e7b563a6,ci_cd-020-3806,data-eng,ci_cd,us-west-2,2,0,0.276,urgent,2025-01-21 05:54:00,2025-01-21 06:10:32.643920,ci_cd,0.000104,0.0221
e4841272,ci_cd-020-6260,data-eng,ci_cd,us-west-2,4,0,0.162,urgent,2025-01-21 22:33:00,2025-01-21 22:42:43.512681,ci_cd,0.000161,0.0259
e4472331,ci_cd-020-3543,mobile,ci_cd,us-east-1,4,0,0.381,balanced,2025-01-21 18:01:00,2025-01-21 18:23:52.430438,ci_cd,0.003666,0.061
41c50aeb,ci_cd-020-8113,frontend,ci_cd,us-east-1,4,0,0.325,urgent,2025-01-21 07:57:00,2025-01-21 08:16:30.018142,ci_cd,0.003133,0.052
17cdae58,ci_cd-020-0193,platform,ci_cd,us-east-1,8,0,0.246,urgent,2025-01-21 17:28:00,2025-01-21 17:42:46.892719,ci_cd,0.004698,0.0787
e664f8f1,ci_cd-020-5716,frontend,ci_cd,us-east-1,2,0,0.217,balanced,2025-01-21 20:36:00,2025-01-21 20:49:00.765688,ci_cd,0.001049,0.0174
b777e59d,ci_cd-020-4651,data-eng,ci_cd,us-west-2,4,0,0.08,balanced,2025-01-21 13:14:00,2025-01-21 13:18:47.433443,ci_cd,7.4e-05,0.0128
6fa2cb27,ci_cd-020-5807,backend-api,ci_cd,us-east-1,2,0,0.206,sustainable,2025-01-21 01:55:00,2025-01-21 02:07:22.049144,ci_cd,0.001008,0.0165
385cf17e,ci_cd-020-1084,platform,ci_cd,us-east-1,4,0,0.243,urgent,2025-01-21 13:37:00,2025-01-21 13:51:35.668541,ci_cd,0.002331,0.0389
681cca4f,ci_cd-020-9396,analytics,ci_cd,us-west-2,4,0,0.03,balanced,2025-01-21 19:29:00,2025-01-21 19:30:48.000000,ci_cd,2.6e-05,0.0048
d9cad090,ci_cd-020-2881,mobile,ci_cd,us-east-1,4,0,0.365,balanced,2025-01-21 21:29:00,2025-01-21 21:50:53.177550,ci_cd,0.003577,0.0584
735ac0ce,ci_cd-020-0204,data-eng,ci_cd,us-west-2,2,0,0.312,sustainable,2025-01-21 13:25:00,2025-01-21 13:43:44.224917,ci_cd,0.000143,0.025
c8c8d85d,ci_cd-020-3321,ml-team,ci_cd,us-west-2,4,0,0.359,balanced,2025-01-21 01:08:00,2025-01-21 01:29:32.176159,ci_cd,0.000301,0.0574
908dc799,ci_cd-020-1689,eu-frontend,ci_cd,eu-west-1,8,0,0.03,urgent,2025-01-21 12:38:00,2025-01-21 12:39:48.000000,ci_cd,0.000348,0.011
48ab0bb1,ci_cd-020-2796,data-eng,ci_cd,us-west-2,8,0,0.208,balanced,2025-01-21 22:34:00,2025-01-21 22:46:30.585246,ci_cd,0.000415,0.0666
9722a25b,ci_cd-020-0133,backend-api,ci_cd,us-east-1,4,0,0.138,sustainable,2025-01-21 22:43:00,2025-01-21 22:51:16.374134,ci_cd,0.001358,0.0221
6becc96e,ci_cd-020-9512,mobile,ci_cd,us-east-1,4,0,0.074,urgent,2025-01-21 16:57:00,2025-01-21 17:01:25.779124,ci_cd,0.000704,0.0118
cc8e7e4a,ci_cd-020-6456,eu-frontend,ci_cd,eu-west-1,4,0,0.058,balanced,2025-01-21 08:20:00,2025-01-21 08:23:27.008500,ci_cd,0.000337,0.0107
c53b3c76,ci_cd-020-9272,platform,ci_cd,us-east-1,4,0,0.164,balanced,2025-01-21 14:36:00,2025-01-21 14:45:51.831955,ci_cd,0.001569,0.0262
f4ad6d4f,ci_cd-020-0979,platform,ci_cd,us-east-1,4,0,0.107,sustainable,2025-01-21 13:52:00,2025-01-21 13:58:23.918865,ci_cd,0.001027,0.0171
5ac1b835,ci_cd-020-9794,data-eng,ci_cd,us-west-2,4,0,0.3,urgent,2025-01-21 13:16:00,2025-01-21 13:34:01.619461,ci_cd,0.000276,0.048
a9541123,ci_cd-020-3823,backend-api,ci_cd,us-east-1,4,0,0.258,urgent,2025-01-21 19:16:00,2025-01-21 19:31:28.996098,ci_cd,0.002467,0.0413
15ee7e8b,ci_cd-020-9282,platform,ci_cd,us-east-1,2,0,0.047,urgent,2025-01-21 22:19:00,2025-01-21 22:21:49.602407,ci_cd,0.000231,0.0038
b08ddadd,ci_cd-020-3604,backend-api,ci_cd,us-east-1,2,0,0.093,sustainable,2025-01-21 19:12:00,2025-01-21 19:17:35.653411,ci_cd,0.000445,0.0074
a4a6b4e4,ci_cd-020-1281,devops,ci_cd,us-east-1,8,0,0.113,balanced,2025-01-21 04:54:00,2025-01-21 05:00:48.086789,ci_cd,0.002207,0.0362
fadb4596,ci_cd-020-0140,platform,ci_cd,us-east-1,2,0,0.191,urgent,2025-01-21 14:43:00,2025-01-21 14:54:27.868861,ci_cd,0.000914,0.0153
93b30e76,ci_cd-020-6444,eu-backend,ci_cd,eu-west-1,8,0,0.198,urgent,2025-01-21 23:36:00,2025-01-21 23:47:51.624673,ci_cd,0.001951,0.0729
78a54354,ci_cd-020-8080,platform,ci_cd,us-east-1,4,0,0.093,balanced,2025-01-21 01:50:00,2025-01-21 01:55:34.122832,ci_cd,0.00091,0.0149
3f99395c,ci_cd-020-0990,mobile,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-21 22:14:00,2025-01-21 22:15:48.000000,ci_cd,0.000148,0.0024
b74b197d,ci_cd-020-0587,mobile,ci_cd,us-east-1,8,0,0.24,urgent,2025-01-21 14:12:00,2025-01-21 14:26:22.788540,ci_cd,0.004593,0.0768
d4d90a44,ci_cd-020-8290,ml-team,ci_cd,us-west-2,4,0,0.25,urgent,2025-01-21 18:54:00,2025-01-21 19:09:01.546970,ci_cd,0.000207,0.04
af8d9a4f,ci_cd-020-0060,mobile,ci_cd,us-east-1,4,0,0.175,urgent,2025-01-21 22:33:00,2025-01-21 22:43:31.399514,ci_cd,0.001722,0.028
be3ab4cb,ci_cd-020-6132,eu-backend,ci_cd,eu-west-1,8,0,0.133,balanced,2025-01-21 17:57:00,2025-01-21 18:04:57.916604,ci_cd,0.002022,0.0489
5b4d10bc,ci_cd-020-4739,eu-backend,ci_cd,eu-west-1,8,0,0.03,urgent,2025-01-21 08:11:00,2025-01-21 08:12:48.000000,ci_cd,0.000348,0.011
23d4ad2c,ci_cd-020-1560,mobile,ci_cd,us-east-1,2,0,0.3,balanced,2025-01-21 19:01:00,2025-01-21 19:19:00.996644,ci_cd,0.001435,0.024
